Level,Name,PSGC Code
Bgy,Pulong Tamo,301419027
Bgy,San Juan,301419028
Bgy,Santa Catalina Bata,301419029
Bgy,Santa Catalina Matanda,301419030
Bgy,Sapang Dayap,301419031
Bgy,Sapang Putik,301419032
Bgy,Sapang Putol,301419033
Bgy,Sumandig,301419034
Bgy,Telapatio,301419035
Bgy,Upig,301419036
Bgy,Umpucan,301419037
Bgy,Mataas na Parang,301419038
City,City of San Jose Del Monte,301420000
Bgy,Bagong Buhay I,301420001
Bgy,Dulong Bayan,301420002
Bgy,Gaya-gaya,301420003
Bgy,Kaypian,301420004
Bgy,Kaybanban,301420005
Bgy,Minuyan I,301420006
Bgy,Muzon Proper,301420007
Bgy,Poblacion,301420008
Bgy,Santo Cristo,301420009
Bgy,Sapang Palay,301420010
Bgy,Tungkong Mangga,301420011
Bgy,Citrus,301420012
Bgy,San Martin I,301420013
Bgy,Santa Cruz I,301420014
Bgy,Fatima I,301420015
Bgy,San Pedro,301420016
Bgy,San Rafael II,301420017
Bgy,Santo Niño I,301420018
Bgy,Assumption,301420019
Bgy,Bagong Buhay II,301420020
Bgy,Bagong Buhay III,301420021
Bgy,Ciudad Real,301420022
Bgy,Fatima II,301420023
Bgy,Fatima III,301420024
Bgy,Fatima IV,301420025
Bgy,Fatima V,301420026
Bgy,Francisco Homes-Guijo,301420027
Bgy,Francisco Homes-Mulawin,301420028
Bgy,Francisco Homes-Narra,301420029
Bgy,Francisco Homes-Yakal,301420030
Bgy,Graceville,301420031
Bgy,Gumaoc Central,301420032
Bgy,Gumaoc East,301420033
Bgy,Gumaoc West,301420034
Bgy,Lawang Pari,301420035
Bgy,Maharlika,301420036
Bgy,Minuyan II,301420037
Bgy,Minuyan III,301420038
Bgy,Minuyan IV,301420039
Bgy,Minuyan V,301420040
Bgy,Minuyan Proper,301420041
Bgy,Paradise III,301420042
Bgy,Poblacion I,301420043
Bgy,San Isidro,301420044
Bgy,San Manuel,301420045
Bgy,San Martin II,301420046
Bgy,San Martin III,301420047
Bgy,San Martin IV,301420048
Bgy,San Rafael I,301420049
Bgy,San Rafael III,301420050
Bgy,San Rafael IV,301420051
Bgy,San Rafael V,301420052
Bgy,San Roque,301420053
Bgy,Santa Cruz II,301420054
Bgy,Santa Cruz III,301420055
Bgy,Santa Cruz IV,301420056
Bgy,Santa Cruz V,301420057
Bgy,Santo Niño II,301420058
Bgy,San Martin de Porres,301420059
Bgy,Muzon East,301420060
Bgy,Muzon South,301420061
Bgy,Muzon West,301420062
Mun,San Miguel,301421000
Bgy,Bagong Silang,301421001
Bgy,Balaong,301421002
Bgy,Balite,301421003
Bgy,Bantog,301421004
Bgy,Bardias,301421006
Bgy,Baritan,301421007
Bgy,Batasan Bata,301421008
Bgy,Batasan Matanda,301421009
Bgy,Biak-na-Bato,301421011
Bgy,Biclat,301421012
Bgy,Buga,301421013
Bgy,Buliran,301421014
Bgy,Bulualto,301421015
Bgy,Calumpang,301421016
Bgy,Cambio,301421019
Bgy,Camias,301421020
Bgy,Ilog-Bulo,301421021
Bgy,King Kabayo,301421023
Bgy,Labne,301421024
Bgy,Lambakin,301421025
Bgy,Magmarale,301421027
Bgy,Malibay,301421028
Bgy,Mandile,301421030
Bgy,Masalipit,301421031
Bgy,Pacalag,301421032
Bgy,Paliwasan,301421033
Bgy,Partida,301421035
Bgy,Pinambaran,301421036
Bgy,Poblacion,301421037
Bgy,Pulong Bayabas,301421038
Bgy,Sacdalan,301421039
Bgy,Salacot,301421040
Bgy,Salangan,301421041
Bgy,San Agustin,301421043
Bgy,San Jose,301421044
Bgy,San Juan,301421045
Bgy,San Vicente,301421046
Bgy,Santa Ines,301421047
Bgy,Santa Lucia,301421048
Bgy,Santa Rita Bata,301421049
Bgy,Santa Rita Matanda,301421050
Bgy,Sapang,301421051
Bgy,Sibul,301421052
Bgy,Tartaro,301421054
Bgy,Tibagan,301421055
Bgy,Bagong Pag-asa,301421056
Bgy,Pulong Duhat,301421057
Bgy,Maligaya,301421058
Bgy,Tigpalas,301421059
Mun,San Rafael,301422000
Bgy,BMA-Balagtas,301422001
Bgy,Banca-banca,301422002
Bgy,Caingin,301422003
Bgy,Coral na Bato,301422004
Bgy,Cruz na Daan,301422005
Bgy,Dagat-dagatan,301422006
Bgy,Diliman I,301422007
Bgy,Diliman II,301422008
Bgy,Capihan,301422009
Bgy,Libis,301422010
Bgy,Lico,301422011
Bgy,Maasim,301422012
Bgy,Mabalas-balas,301422013
Bgy,Maguinao,301422014
Bgy,Maronquillo,301422015
Bgy,Paco,301422016
Bgy,Pansumaloc,301422017
Bgy,Pantubig,301422018
Bgy,Pasong Bangkal,301422019
Bgy,Pasong Callos,301422020
Bgy,Pasong Intsik,301422021
Bgy,Pinacpinacan,301422022
Bgy,Poblacion,301422023
Bgy,Pulo,301422024
Bgy,Pulong Bayabas,301422025
Bgy,Salapungan,301422026
Bgy,Sampaloc,301422027
Bgy,San Agustin,301422028
Bgy,San Roque,301422030
Bgy,Talacsan,301422031
Bgy,Tambubong,301422032
Bgy,Tukod,301422033
Bgy,Ulingao,301422034
Bgy,Sapang Pahalang,301422035
Mun,Santa Maria,301423000
Bgy,Bagbaguin,301423001
Bgy,Balasing,301423002
Bgy,Buenavista,301423003
Bgy,Bulac,301423004
Bgy,Camangyanan,301423005
Bgy,Catmon,301423006
Bgy,Cay Pombo,301423007
Bgy,Caysio,301423008
Bgy,Guyong,301423009
Bgy,Lalakhan,301423010
Bgy,Mag-asawang Sapa,301423011
Bgy,Mahabang Parang,301423013
Bgy,Manggahan,301423014
Bgy,Parada,301423015
Bgy,Poblacion,301423016
Bgy,Pulong Buhangin,301423017
Bgy,San Gabriel,301423018
Bgy,San Jose Patag,301423019
Bgy,San Vicente,301423020
Bgy,Sta. Clara,301423021
Bgy,Sta. Cruz,301423022
Bgy,Silangan,301423023
Bgy,Tabing Bakod,301423024
Bgy,Tumana,301423025
Mun,Doña Remedios Trinidad,301424000
Bgy,Bayabas,301424001
Bgy,Kabayunan,301424002
Bgy,Camachin,301424003
Bgy,Camachile,301424004
Bgy,Kalawakan,301424005
Bgy,Pulong Sampalok,301424006
Bgy,Talbak,301424007
Bgy,Sapang Bulak,301424008
Prov,Nueva Ecija,304900000
Mun,Aliaga,304901000
Bgy,Betes,304901003
Bgy,Bibiclat,304901004
Bgy,Bucot,304901005
Bgy,La Purisima,304901010
Bgy,Magsaysay,304901015
Bgy,Macabucod,304901016
Bgy,Pantoc,304901018
Bgy,Poblacion Centro,304901020
Bgy,Poblacion East I,304901021
Bgy,Poblacion East II,304901022
Bgy,Poblacion West III,304901023
Bgy,Poblacion West IV,304901024
Bgy,San Carlos,304901027
Bgy,San Emiliano,304901028
Bgy,San Eustacio,304901029
Bgy,San Felipe Bata,304901030
Bgy,San Felipe Matanda,304901031
Bgy,San Juan,304901032
Bgy,San Pablo Bata,304901033
Bgy,San Pablo Matanda,304901034
Bgy,Santa Monica,304901035
Bgy,Santiago,304901036
Bgy,Santo Rosario,304901038
Bgy,Santo Tomas,304901039
Bgy,Sunson,304901040
Bgy,Umangan,304901042
Mun,Bongabon,304902000
Bgy,Antipolo,304902001
Bgy,Ariendo,304902002
Bgy,Bantug,304902003
Bgy,Calaanan,304902004
Bgy,Commercial ,304902005
Bgy,Cruz,304902006
Bgy,Digmala,304902007
Bgy,Curva,304902008
Bgy,Kaingin ,304902009
Bgy,Labi,304902010
Bgy,Larcon,304902011
Bgy,Lusok,304902012
Bgy,Macabaclay,304902013
Bgy,Magtanggol ,304902014
Bgy,Mantile ,304902015
Bgy,Olivete,304902016
Bgy,Palo Maria ,304902017
Bgy,Pesa,304902018
Bgy,Rizal ,304902020
Bgy,Sampalucan ,304902021
Bgy,San Roque ,304902022
Bgy,Santor,304902023
Bgy,Sinipit ,304902024
Bgy,Sisilang na Ligaya ,304902025
Bgy,Social ,304902026
Bgy,Tugatug,304902027
Bgy,Tulay na Bato ,304902028
Bgy,Vega,304902029
City,City of Cabanatuan,304903000
Bgy,Aduas Centro,304903002
Bgy,Bagong Sikat,304903003
Bgy,Bagong Buhay,304903005
Bgy,Bakero,304903006
Bgy,Bakod Bayan,304903007
Bgy,Balite,304903008
Bgy,Bangad,304903009
Bgy,Bantug Bulalo,304903010
Bgy,Bantug Norte,304903011
Bgy,Barlis,304903012
Bgy,Barrera District ,304903013
Bgy,Bernardo District ,304903015
Bgy,Bitas,304903016
Bgy,Bonifacio District ,304903017
Bgy,Buliran,304903018
Bgy,Caalibangbangan,304903019
Bgy,Cabu,304903020
Bgy,Campo Tinio,304903022
Bgy,Kapitan Pepe ,304903023
Bgy,Cinco-Cinco,304903024
Bgy,City Supermarket ,304903025
Bgy,Caudillo,304903026
Bgy,Communal,304903027
Bgy,Cruz Roja,304903028
Bgy,Daang Sarile,304903029
Bgy,Dalampang,304903030
Bgy,Dicarma ,304903031
Bgy,Dimasalang ,304903032
Bgy,Dionisio S. Garcia,304903033
Bgy,Fatima ,304903035
Bgy,General Luna ,304903036
Bgy,Ibabao Bana,304903037
Bgy,Imelda District,304903038
Bgy,Isla ,304903039
Bgy,Calawagan,304903040
Bgy,Kalikid Norte,304903041
Bgy,Kalikid Sur,304903042
Bgy,Lagare,304903043
Bgy,M. S. Garcia,304903044
Bgy,Mabini Extension,304903046
Bgy,Mabini Homesite,304903047
Bgy,Macatbong,304903048
Bgy,Magsaysay District,304903049
Bgy,Matadero ,304903050
Bgy,Lourdes,304903051
Bgy,Mayapyap Norte,304903052
Bgy,Mayapyap Sur,304903053
Bgy,Melojavilla ,304903054
Bgy,Obrero,304903055
Bgy,Padre Crisostomo,304903056
Bgy,Pagas,304903057
Bgy,Palagay,304903058
Bgy,Pamaldan,304903059
Bgy,Pangatian,304903060
Bgy,Patalac,304903061
Bgy,Polilio,304903063
Bgy,Pula,304903064
Bgy,Quezon District ,304903065
Bgy,Rizdelis ,304903066
Bgy,Samon,304903067
Bgy,San Isidro,304903068
Bgy,San Josef Norte,304903071
Bgy,San Josef Sur,304903072
Bgy,San Juan Pob.,304903073
Bgy,San Roque Norte,304903074
Bgy,San Roque Sur,304903075
Bgy,Sanbermicristi ,304903076
Bgy,Sangitan,304903077
Bgy,Santa Arcadia,304903078
Bgy,Sumacab Norte,304903079
Bgy,Valdefuente,304903082
Bgy,Valle Cruz,304903083
Bgy,Vijandre District ,304903084
Bgy,Villa Ofelia-Caridad,304903085
Bgy,Zulueta District ,304903086
Bgy,Nabao ,304903087
Bgy,Padre Burgos ,304903088
Bgy,Talipapa,304903089
Bgy,Aduas Norte,304903090
Bgy,Aduas Sur,304903091
Bgy,"Hermogenes C. Concepcion, Sr.",304903092
Bgy,Sapang,304903093
Bgy,Sumacab Este,304903094
Bgy,Sumacab South,304903095
Bgy,Caridad,304903096
Bgy,Magsaysay South,304903097
Bgy,Maria Theresa,304903098
Bgy,Sangitan East,304903099
Bgy,Santo Niño,304903100
Mun,Cabiao,304904000
Bgy,Bagong Buhay,304904001
Bgy,Bagong Sikat,304904002
Bgy,Bagong Silang,304904003
Bgy,Concepcion,304904004
Bgy,Entablado,304904005
Bgy,Maligaya,304904006
Bgy,Natividad North ,304904008
Bgy,Natividad South ,304904009
Bgy,Palasinan,304904010
Bgy,San Antonio,304904012
Bgy,San Fernando Norte,304904013
Bgy,San Fernando Sur,304904014
Bgy,San Gregorio,304904015
Bgy,San Juan North ,304904016
Bgy,San Juan South ,304904017
Bgy,San Roque,304904019
Bgy,San Vicente,304904020
Bgy,Santa Rita,304904021
Bgy,Sinipit,304904022
Bgy,Polilio,304904023
Bgy,San Carlos,304904024
Bgy,Santa Isabel,304904025
Bgy,Santa Ines,304904026
Mun,Carranglan,304905000
Bgy,R.A.Padilla,304905001
Bgy,Bantug,304905002
Bgy,Bunga,304905004
Bgy,Burgos,304905005
Bgy,Capintalan,304905007
Bgy,Joson,304905015
Bgy,General Luna,304905020
Bgy,Minuli,304905030
Bgy,Piut,304905041
Bgy,Puncan,304905045
Bgy,Putlan,304905046
Bgy,Salazar,304905047
Bgy,San Agustin,304905048
Bgy,T. L. Padilla Pob.,304905052
Bgy,F. C. Otic Pob.,304905053
Bgy,D. L. Maglanoc Pob.,304905054
Bgy,G. S. Rosario Pob.,304905055
Mun,Cuyapo,304906000
Bgy,Baloy,304906001
Bgy,Bambanaba,304906002
Bgy,Bantug,304906003
Bgy,Bentigan,304906004
Bgy,Bibiclat,304906005
Bgy,Bonifacio,304906006
Bgy,Bued,304906007
Bgy,Bulala,304906008
Bgy,Burgos,304906009
Bgy,Cabileo,304906010
Bgy,Cabatuan,304906011
Bgy,Cacapasan,304906012
Bgy,Calancuasan Norte,304906013
Bgy,Calancuasan Sur,304906014
Bgy,Colosboa,304906015
Bgy,Columbitin,304906016
Bgy,Curva,304906017
Bgy,District I,304906018
Bgy,District II,304906019
Bgy,District IV,304906021
Bgy,District V,304906022
Bgy,District VI,304906023
Bgy,District VII,304906024
Bgy,District VIII,304906025
Bgy,Landig,304906026
Bgy,Latap,304906027
Bgy,Loob,304906028
Bgy,Luna,304906029
Bgy,Malbeg-Patalan,304906030
Bgy,Malineng,304906031
Bgy,Matindeg,304906032
Bgy,Maycaban,304906033
Bgy,Nagcuralan,304906034
Bgy,Nagmisahan,304906035
Bgy,Paitan Norte,304906036
Bgy,Paitan Sur,304906037
Bgy,Piglisan,304906038
Bgy,Pugo,304906039
Bgy,Rizal,304906040
Bgy,Sabit,304906041
Bgy,Salagusog,304906042
Bgy,San Antonio,304906043
Bgy,San Jose,304906044
Bgy,San Juan,304906045
Bgy,Santa Clara,304906046
Bgy,Santa Cruz,304906047
Bgy,Simimbaan,304906048
Bgy,Tagtagumbao,304906049
Bgy,Tutuloy,304906050
Bgy,Ungab,304906051
Bgy,Villaflores,304906052
Mun,Gabaldon,304907000
Bgy,Bagong Sikat,304907001
Bgy,Bagting,304907002
Bgy,Bantug,304907003
Bgy,Bitulok,304907004
Bgy,Bugnan,304907005
Bgy,Calabasa,304907006
Bgy,Camachile,304907007
Bgy,Cuyapa,304907008
Bgy,Ligaya,304907009
Bgy,Macasandal,304907010
Bgy,Malinao,304907011
Bgy,Pantoc,304907012
Bgy,Pinamalisan,304907013
Bgy,South Poblacion,304907014
Bgy,Sawmill,304907015
Bgy,Tagumpay,304907016
City,City of Gapan,304908000
Bgy,Bayanihan,304908001
Bgy,Bulak,304908002
Bgy,Kapalangan,304908003
Bgy,Mahipon,304908004
Bgy,Malimba,304908005
Bgy,Mangino,304908006
Bgy,Marelo,304908007
Bgy,Pambuan,304908008
Bgy,Parcutela,304908009
Bgy,San Lorenzo ,304908010
Bgy,San Nicolas,304908011
Bgy,San Roque,304908012
Bgy,San Vicente ,304908013
Bgy,Santa Cruz,304908014
Bgy,Santo Cristo Norte,304908015
Bgy,Santo Cristo Sur,304908016
Bgy,Santo Niño,304908017
Bgy,Makabaclay,304908018
Bgy,Balante,304908019
Bgy,Bungo,304908020
Bgy,Mabunga,304908021
Bgy,Maburak,304908022
Bgy,Puting Tubig,304908023
Mun,General Mamerto Natividad,304909000
Bgy,Balangkare Norte,304909002
Bgy,Balangkare Sur,304909003
Bgy,Balaring,304909004
Bgy,Belen,304909005
Bgy,Bravo,304909006
Bgy,Burol,304909007
Bgy,Kabulihan,304909009
Bgy,Mag-asawang Sampaloc,304909010
Bgy,Manarog,304909011
Bgy,Mataas na Kahoy,304909012
Bgy,Panacsac,304909014
Bgy,Picaleon,304909016
Bgy,Pinahan,304909017
Bgy,Platero,304909018
Bgy,Poblacion,304909019
Bgy,Pula,304909020
Bgy,Pulong Singkamas,304909021
Bgy,Sapang Bato,304909023
Bgy,Talabutab Norte,304909025
Bgy,Talabutab Sur,304909026
Mun,General Tinio,304910000
Bgy,Bago,304910001
Bgy,Concepcion,304910002
Bgy,Nazareth,304910003
Bgy,Padolina,304910004
Bgy,Pias,304910005
Bgy,San Pedro ,304910006
Bgy,Poblacion East,304910007
Bgy,Poblacion West,304910008
Bgy,Rio Chico,304910014
Bgy,Poblacion Central,304910015
Bgy,Pulong Matong,304910016
Bgy,Sampaguita,304910017
Bgy,Palale,304910018
Mun,Guimba,304911000
Bgy,Agcano,304911001
Bgy,Ayos Lomboy,304911002
Bgy,Bacayao,304911003
Bgy,Bagong Barrio,304911004
Bgy,Balbalino,304911005
Bgy,Balingog East,304911006
Bgy,Balingog West,304911007
Bgy,Banitan,304911008
Bgy,Bantug,304911009
Bgy,Bulakid,304911011
Bgy,Caballero,304911014
Bgy,Cabaruan,304911015
Bgy,Caingin Tabing Ilog,304911016
Bgy,Calem,304911017
Bgy,Camiing,304911018
Bgy,Cardinal,304911019
Bgy,Casongsong,304911020
Bgy,Catimon,304911021
Bgy,Cavite,304911022
Bgy,Cawayan Bugtong,304911023
Bgy,Consuelo,304911024
Bgy,Culong,304911025
Bgy,Escano,304911026
Bgy,Faigal,304911027
Bgy,Galvan,304911028
Bgy,Guiset,304911029
Bgy,Lamorito,304911030
Bgy,Lennec,304911031
Bgy,Macamias,304911032
Bgy,Macapabellag,304911033
Bgy,Macatcatuit,304911034
Bgy,Manacsac,304911035
Bgy,Manggang Marikit,304911036
Bgy,Maturanoc,304911038
Bgy,Maybubon,304911039
Bgy,Naglabrahan,304911041
Bgy,Nagpandayan,304911042
Bgy,Narvacan I,304911043
Bgy,Narvacan II,304911044
Bgy,Pacac,304911045
Bgy,Partida I,304911046
Bgy,Partida II,304911047
Bgy,Pasong Inchic,304911048
Bgy,Saint John District ,304911049
Bgy,San Agustin,304911050
Bgy,San Andres,304911051
Bgy,San Bernardino,304911052
Bgy,San Marcelino,304911053
Bgy,San Miguel,304911054
Bgy,San Rafael,304911055
Bgy,San Roque,304911056
Bgy,Santa Ana,304911057
Bgy,Santa Cruz,304911058
Bgy,Santa Lucia,304911059
Bgy,Santa Veronica District ,304911060
Bgy,Santo Cristo District ,304911061
Bgy,Saranay District ,304911062
Bgy,Sinulatan,304911063
Bgy,Subol,304911064
Bgy,Tampac I,304911065
Bgy,Tampac II & III,304911066
Bgy,Triala,304911068
Bgy,Yuson,304911069
Bgy,Bunol,304911070
Mun,Jaen,304912000
Bgy,Calabasa,304912001
Bgy,Dampulan ,304912002
Bgy,Hilera,304912003
Bgy,Imbunia,304912004
Bgy,Imelda Pob.,304912005
Bgy,Lambakin,304912006
Bgy,Langla,304912007
Bgy,Magsalisi,304912008
Bgy,Malabon-Kaingin,304912010
Bgy,Marawa,304912012
Bgy,Don Mariano Marcos ,304912013
Bgy,San Josef,304912014
Bgy,Niyugan,304912015
Bgy,Pamacpacan,304912016
Bgy,Pakol,304912017
Bgy,Pinanggaan,304912018
Bgy,Ulanin-Pitak,304912019
Bgy,Putlod,304912020
Bgy,Ocampo-Rivera District ,304912021
Bgy,San Jose,304912022
Bgy,San Pablo,304912023
Bgy,San Roque,304912024
Bgy,San Vicente,304912025
Bgy,Santa Rita,304912026
Bgy,Santo Tomas North,304912027
Bgy,Santo Tomas South,304912028
Bgy,Sapang,304912029
Mun,Laur,304913000
Bgy,Barangay I ,304913001
Bgy,Barangay II ,304913002
Bgy,Barangay III ,304913003
Bgy,Barangay IV ,304913004
Bgy,Betania,304913005
Bgy,Canantong,304913006
Bgy,Nauzon,304913009
Bgy,Pangarulong,304913011
Bgy,Pinagbayanan,304913013
Bgy,Sagana,304913016
Bgy,San Fernando,304913017
Bgy,San Isidro,304913018
Bgy,San Josef,304913019
Bgy,San Juan,304913020
Bgy,San Vicente,304913021
Bgy,Siclong,304913022
Bgy,San Felipe,304913023
Mun,Licab,304914000
Bgy,Linao,304914002
Bgy,Poblacion Norte,304914003
Bgy,Poblacion Sur,304914004
Bgy,San Casimiro,304914005
Bgy,San Cristobal,304914006
Bgy,San Jose,304914007
Bgy,San Juan,304914008
Bgy,Santa Maria,304914009
Bgy,Tabing Ilog,304914011
Bgy,Villarosa,304914012
Bgy,Aquino,304914013
Mun,Llanera,304915000
Bgy,A. Bonifacio,304915001
Bgy,Caridad Norte,304915002
Bgy,Caridad Sur,304915003
Bgy,Casile,304915004
Bgy,Florida Blanca,304915005
Bgy,General Luna,304915006
Bgy,General Ricarte,304915008
Bgy,Gomez,304915009
Bgy,Inanama,304915010
Bgy,Ligaya,304915011
Bgy,Mabini,304915012
Bgy,Murcon,304915013
Bgy,Plaridel,304915015
Bgy,Bagumbayan ,304915016
Bgy,San Felipe,304915018
Bgy,San Francisco,304915019
Bgy,San Nicolas,304915020
Bgy,San Vicente,304915021
Bgy,Santa Barbara,304915022
Bgy,Victoria,304915023
Bgy,Villa Viniegas,304915024
Bgy,Bosque,304915025
Mun,Lupao,304916000
Bgy,Agupalo Este,304916002
Bgy,Agupalo Weste,304916003
Bgy,Alalay Chica,304916004
Bgy,Alalay Grande,304916005
Bgy,J. U. Tienzo,304916006
Bgy,Bagong Flores,304916007
Bgy,Balbalungao,304916008
Bgy,Burgos,304916010
Bgy,Cordero,304916013
Bgy,Mapangpang,304916016
Bgy,Namulandayan,304916017
Bgy,Parista,304916018
Bgy,Poblacion East,304916020
Bgy,Poblacion North,304916021
Bgy,Poblacion South,304916022
Bgy,Poblacion West,304916023
Bgy,Salvacion I,304916025
Bgy,Salvacion II,304916026
Bgy,San Antonio Este,304916028
Bgy,San Antonio Weste,304916029
Bgy,San Isidro,304916030
Bgy,San Pedro,304916032
Bgy,San Roque,304916033
Bgy,Santo Domingo,304916034
City,Science City of Muñoz,304917000
Bgy,Bagong Sikat,304917001
Bgy,Balante,304917002
Bgy,Bantug,304917003
Bgy,Bical,304917004
Bgy,Cabisuculan,304917005
Bgy,Calabalabaan,304917006
Bgy,Calisitan,304917007
Bgy,Catalanacan,304917008
Bgy,Curva,304917009
Bgy,Franza,304917010
Bgy,Gabaldon,304917011
Bgy,Labney,304917012
Bgy,Licaong,304917013
Bgy,Linglingay,304917014
Bgy,Mangandingay,304917016
Bgy,Magtanggol,304917017
Bgy,Maligaya,304917018
Bgy,Mapangpang,304917019
Bgy,Maragol,304917020
Bgy,Matingkis,304917021
Bgy,Naglabrahan,304917022
Bgy,Palusapis,304917024
Bgy,Pandalla,304917025
Bgy,Poblacion East,304917026
Bgy,Poblacion North,304917027
Bgy,Poblacion South,304917028
Bgy,Poblacion West,304917029
Bgy,Rang-ayan,304917030
Bgy,Rizal,304917031
Bgy,San Andres,304917032
Bgy,San Antonio,304917033
Bgy,San Felipe,304917034
Bgy,Sapang Cawayan,304917035
Bgy,Villa Isla,304917036
Bgy,Villa Nati,304917037
Bgy,Villa Santos,304917038
Bgy,Villa Cuizon,304917040
Mun,Nampicuan,304918000
Bgy,Alemania,304918001
Bgy,Ambasador Alzate Village,304918002
Bgy,Cabaducan East ,304918003
Bgy,Cabaducan West ,304918004
Bgy,Cabawangan,304918005
Bgy,East Central Poblacion,304918008
Bgy,Edy,304918009
Bgy,Maeling,304918011
Bgy,Mayantoc,304918012
Bgy,Medico,304918013
Bgy,Monic,304918014
Bgy,North Poblacion,304918016
Bgy,Northwest Poblacion,304918017
Bgy,Estacion ,304918019
Bgy,West Poblacion,304918021
Bgy,Recuerdo,304918023
Bgy,South Central Poblacion,304918024
Bgy,Southeast Poblacion,304918025
Bgy,Southwest Poblacion,304918026
Bgy,Tony,304918027
Bgy,West Central Poblacion,304918028
City,City of Palayan ,304919000
Bgy,Aulo,304919001
Bgy,Bo. Militar,304919003
Bgy,Ganaderia,304919004
Bgy,Maligaya,304919005
Bgy,Manacnac,304919006
Bgy,Mapait,304919007
Bgy,Marcos Village,304919008
Bgy,Malate ,304919010
Bgy,Sapang Buho,304919011
Bgy,Singalat,304919012
Bgy,Atate,304919013
Bgy,Caballero,304919014
Bgy,Caimito,304919015
Bgy,Doña Josefa,304919016
Bgy,Imelda Valley,304919017
Bgy,Langka,304919018
Bgy,Santolan,304919020
Bgy,Popolon Pagas,304919021
Bgy,Bagong Buhay,304919022
Mun,Pantabangan,304920000
Bgy,Cadaclan,304920001
Bgy,Cambitala,304920003
Bgy,Conversion,304920004
Bgy,Ganduz,304920005
Bgy,Liberty,304920007
Bgy,Malbang,304920009
Bgy,Marikit,304920010
Bgy,Napon-Napon,304920011
Bgy,Poblacion East,304920012
Bgy,Poblacion West,304920013
Bgy,Sampaloc,304920014
Bgy,San Juan,304920015
Bgy,Villarica,304920016
Bgy,Fatima,304920017
Mun,Peñaranda,304921000
Bgy,Callos,304921001
Bgy,Las Piñas,304921003
Bgy,Poblacion I,304921006
Bgy,Poblacion II,304921007
Bgy,Poblacion III,304921008
Bgy,Poblacion IV,304921009
Bgy,Santo Tomas,304921012
Bgy,Sinasajan,304921013
Bgy,San Josef,304921014
Bgy,San Mariano,304921015
Mun,Quezon,304922000
Bgy,Bertese,304922001
Bgy,Doña Lucia,304922004
Bgy,Dulong Bayan,304922005
Bgy,Ilog Baliwag,304922006
Bgy,Barangay I ,304922010
Bgy,Barangay II ,304922011
Bgy,Pulong Bahay,304922012
Bgy,San Alejandro,304922013
Bgy,San Andres I,304922014
Bgy,San Andres II,304922015
Bgy,San Manuel,304922017
Bgy,Santa Clara,304922018
Bgy,Santa Rita,304922019
Bgy,Santo Cristo,304922020
Bgy,Santo Tomas Feria,304922022
Bgy,San Miguel,304922024
Mun,Rizal,304923000
Bgy,Agbannawag,304923002
Bgy,Bicos,304923005
Bgy,Cabucbucan,304923006
Bgy,Calaocan District,304923007
Bgy,Canaan East,304923008
Bgy,Canaan West,304923009
Bgy,Casilagan,304923010
Bgy,Aglipay,304923011
Bgy,Del Pilar,304923012
Bgy,Estrella,304923013
Bgy,General Luna,304923016
Bgy,Macapsing,304923018
Bgy,Maligaya,304923019
Bgy,Paco Roman,304923021
Bgy,Pag-asa,304923022
Bgy,Poblacion Central,304923025
Bgy,Poblacion East,304923026
Bgy,Poblacion Norte,304923027
Bgy,Poblacion Sur,304923028
Bgy,Poblacion West,304923029
Bgy,Portal,304923030
Bgy,San Esteban,304923031
Bgy,Santa Monica,304923032
Bgy,Villa Labrador,304923033
Bgy,Villa Paraiso,304923034
Bgy,San Gregorio,304923035
Mun,San Antonio,304924000
Bgy,Buliran,304924001
Bgy,Cama Juan,304924002
Bgy,Julo,304924003
Bgy,Lawang Kupang,304924004
Bgy,Luyos,304924005
Bgy,Maugat,304924006
Bgy,Panabingan,304924007
Bgy,Papaya,304924008
Bgy,Poblacion,304924009
Bgy,San Francisco,304924011
Bgy,San Jose,304924012
Bgy,San Mariano,304924013
Bgy,Santa Cruz,304924014
Bgy,Santo Cristo,304924015
Bgy,Santa Barbara,304924016
Bgy,Tikiw,304924017
Mun,San Isidro,304925000
Bgy,Alua,304925001
Bgy,Calaba,304925002
Bgy,Malapit,304925004
Bgy,Mangga,304925005
Bgy,Poblacion,304925006
Bgy,Pulo,304925008
Bgy,San Roque,304925010
Bgy,Sto. Cristo,304925011
Bgy,Tabon,304925012
City,San Jose City,304926000
Bgy,A. Pascual,304926001
Bgy,Abar Ist,304926002
Bgy,Abar 2nd,304926003
Bgy,Bagong Sikat,304926004
Bgy,Caanawan,304926005
Bgy,Calaocan,304926006
Bgy,Camanacsacan,304926007
Bgy,Culaylay,304926008
Bgy,Dizol,304926009
Bgy,Kaliwanagan,304926010
Bgy,Kita-Kita,304926011
Bgy,Malasin,304926012
Bgy,Manicla,304926013
Bgy,Palestina,304926014
Bgy,Parang Mangga,304926015
Bgy,Villa Joson,304926016
Bgy,Pinili,304926017
Bgy,"Rafael Rueda, Sr. Pob.",304926019
Bgy,Ferdinand E. Marcos Pob.,304926020
Bgy,Canuto Ramos Pob.,304926021
Bgy,Raymundo Eugenio Pob.,304926022
Bgy,Crisanto Sanchez Pob.,304926023
Bgy,Porais,304926024
Bgy,San Agustin,304926027
Bgy,San Juan,304926028
Bgy,San Mauricio,304926029
Bgy,Santo Niño 1st,304926030
